tweetText,stance_israel,authorUsername
"An Israeli ground offensive into Rafah, through which aid to Gaza flows and where 1.4 million Palestinian civilians have relocated, would be disastrous.

The U.S. should continue to urge Netanyahu to change course.",-1,@SenatorBennet
"At a time when our allies and innocent civilians need our help, House Republicans have chosen to condition support for Israel on providing tax breaks for billionaires instead of working in a bipartisan manner to promote peace and democracy in the region.",-1,@RepEmiliaSykes
"WOW: Rep. 
@CoryMillsFL
 is on the ground in Israel personally helping evacuate Americans trapped there following terrorist attacks by Hamas

Mills says he was able to rescue 32 Americans, but “hundreds” are still trapped.

Two years ago, he also travelled to Afghanistan to rescue…",1,@bennyjohnson
"Tonight I joined fellow Members in standing behind hostage families at a candlelight vigil to commemorate 100 days since Hamas slaughtered, raped, and tortured innocent civilians, and took hundreds more hostage. Congress must be united in pursuing the release of all hostages.",1,@RepAuchincloss
"I commend 
@POTUS
 for nominating Secretary Jack Lew to serve as Ambassador to Israel.

Jack is an exemplary choice for this position and I have the utmost confidence in his ability to strengthen our vital U.S.-Israel relationship.

See my full statement: https://hoyer.house.gov/media/press-releases/hoyer-statement-nomination-jack-lew-serve-ambassador-israel…",1,@RepStenyHoyer
"It’s absolute nonsense to play politics w/ emergency assistance of any kind. Doing it w/ Israel right now is particularly unnerving & scary.

For those of us who believe in bipartisan, we’ll still work with him as long as he’s Speaker. But this is a bad start, & very frustrating.",0,@RepGregLandsman
Field hearing planned for update on East Palestine train derailment cleanup,0,@WKBN
"The United States must show the rest of the world that we are united behind our greatest friend, and only democracy, in the Middle East, Israel. 
 
Watch more of my interview on 
@NEWSMAX
 with 
@Greta
 ",1,@RepDavidKustoff
"It's been 108 days since Iran-backed Hamas terrorists took hundreds hostage, including Americans.

The evil of Hamas is sickening. These young women shouldn’t be forced to ensure another minute of this.

#BringThemAllHomeNow ",1,@SenRickScott
 Senator Hawley GRILLS Mayorkas over REFUSING  to fire a DHS employee who repeatedly praised Hamas ,1,@bennyjohnson
"I came to Congress to uphold our shared humanity and lead from a place of unity. Our call for a #CeasefireNOW is a call for diplomacy & the chance to save lives, bring the hostages home, and create a pathway to lasting peace!  

Take a look at my interview w/ 
@democracynow",-1,@repdeliaramirez
"When we settle on a Speaker, we must reject President Biden's request to tie aid for Ukraine, Israel, and our Southern border together. Ukraine has received over $110B of taxpayer dollars and we shouldn't give 
@POTUS
 money to process illegal immigrants faster. 

Separate votes.",0,@RepTimBurchett
I will continue to work with the Biden administration to ensure that Israel receives the support it needs. The families impacted by these killings are in my prayers.,1,@timkaine
" Just joined 
@RogerMarshallMD
 to try to pass the House bill to give aid to Israel immediately.
Democrats BLOCKED it.",1,@SenatorRicketts
"If you have any confusion about Hamas, this YouTube video Coach Pearl posted will answer all your questions. Thank you Coach Pearl!",1,@RepJerryCarl
"I introduced a resolution today with 17 of my colleagues condemning the slogan, ""From the River to the Sea, Palestine will be free."" People who invoke this disgraceful, antisemitic slogan are calling for the mass murder of Jews, whether they know it or not. On October 7, the…",1,@SenTomCotton
"""The displacement of Palestinians in Gaza is a devastating consequence of the Israeli military's indiscriminate bombing campaign… we cannot allow that displacement to become permanent,"" 
@AyannaPressley
 said.",-1,@commondreams
"Iran-backed Hamas terrorists have been holding hundreds hostage, including Americans, for 44 days.

On October 7th, Israeli children were kidnapped from their mothers and held captive by Hamas. It’s evil, and we must keep fighting to #BringThemHome.",1,@SenRickScott
"The Speaker, who last week couldn’t get his caucus to do ANYTHING, even impeach Mayorkas, now killing the Senate Ukraine-Israel bill. 

The damage that Trump and his minions are doing to our national security will haunt us for years. 

Make Neville Chamberlain look good.",-1,@jahimes
Our southern border is an international hotspot for terrorists and traffickers. Any new national security bill must include solutions for this deadly and dangerous crisis.,0,@SenJohnBarrasso
".
@StateDept
 - my team is trying to attend your virtual briefing on Israel as we work to get Iowans home safely but it’s at “max capacity.”  We’ve heard from many others experiencing the same problem. 

Unacceptable. There is no time to waste - we need to get these Americans home.",0,@RepAshleyHinson
"As Co-Chairs of the House Bipartisan Task Force for Combating Antisemitism, we unequivocally condemn Hamas and stand strong with our ally Israel. 

As Israel is under attack, we must remain vigilant towards any threats to the safety and security of the Jewish community.",1,@RepKManning
"Biden is facilitating an invasion of our country led by the cartels. We have no idea who these military-aged men are, but they are being sent here from China & the Middle East with no identification. Biden is letting them walk across our border.",0,@RepMaryMiller
"I’m looking forward to Israeli President 
@Isaac_Herzog
’s address to the Joint Session of Congress this morning. As your Congresswoman, I’m proud to work to strengthen the important relationship between the U.S. and Israel, working together on our shared democratic values.",1,@RepEmiliaSykes
"Around the world, we are seeing activism purportedly supporting Palestinian rights cross the line into antisemitism. This latest example is despicable. #NeverAgain",1,@RepKimSchrier
"It is unconscionable for the 
@HouseGOP
 to exploit an international crisis and push their extreme agenda by conditioning support for Israel on allowing the wealthy to cheat on their taxes. (1/2)",-1,@RepRaulGrijalva
"House Republicans are holding our seniors, military, and government hostage so they can slash funding for law enforcement, increase housing and energy costs, and protect wealthy tax cheats. 
 
They need to get off this train before it's too late.",0,@SenatorHick
"Omri Miran is a 46-year-old husband and father of two young daughters.

On October 7, Omri was one of more than 240 men, women, children, and elderly who were brutally kidnapped by Hamas terrorists.

It’s time to bring Omri home. It’s time to bring them ALL home.",1,@RepCiscomani
"Expired visa 
Committed crimes 
Terrorist threat 

Needs to be deported immediately 
https://nypost.com/2023/11/03/news/jordanian-national-allegedly-planned-attack-on-jews-in-texas/?utm_campaign=nypost&utm_source=twitter&utm_medium=social…",1,@RepTiffany
"The Senate won’t pass aid to Israel, but we seem to have endless cash for Ukraine. Every dime we’ve spent needs to be accounted for - right now.",-1,@HawleyMO
"The IDF strikes in Gaza are not minimizing civilian deaths.

The death toll from recent strikes on Jabalya refugee camp and the attacks on places where thousands of innocent civilians are sheltering are unacceptable.",-1,@RepJayapal
"Today, I led the entire #Ohio congressional delegation in sending a letter to 
@FEMA
 urging them to provide assistance to help the people of East Palestine after the train derailment.",0,@RepBillJohnson
"Supporting Israel is America's moral and strategic obligation.

I strongly support 
@RepMcCaul
 & 
@RepGregoryMeeks
' resolution to condemn the barbaric attacks from Hamas and affirm our unrelenting support for Israel.",1,@rep_stevewomack
